Institute,CollegeState,BranchShortcut,DegreeType,Quota,SeatType,Gender,PredictedClosingRank2026,InstituteType,GlobalPrestigeIndex,GlobalBranchPopularity
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),3761,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,EWS,Gender-Neutral,2291,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),11431,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,5841,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,OBC-NCL (PwD),Gender-Neutral,519,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),25183,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,OPEN,Gender-Neutral,14957,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,OPEN (PwD),Female-only (including Supernumerary),1346,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),4866,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,SC,Gender-Neutral,3184,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,BTech,OS,ST,Gender-Neutral,1284,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRICAL ENGINEERING,Dual Degree (MTech/MS),OS,OPEN (PwD),Gender-Neutral,838,NIT,31,87
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),3492,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,EWS,Gender-Neutral,2145,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OBC-NCL,Female-only (including Supernumerary),12041,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OBC-NCL,Gender-Neutral,6471,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OBC-NCL (PwD),Gender-Neutral,611,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),21943,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN,Gender-Neutral,14383,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,1000,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),5158,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,SC,Gender-Neutral,3245,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,ST,Female-only (including Supernumerary),6774,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,HS,ST,Gender-Neutral,13223,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),2931,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,EWS,Gender-Neutral,1577,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,EWS (PwD),Gender-Neutral,90,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),8826,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,3792,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OBC-NCL (PwD),Female-only (including Supernumerary),529,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),19883,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OPEN,Gender-Neutral,10672,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,OPEN (PwD),Gender-Neutral,416,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),3426,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,SC,Gender-Neutral,2280,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),1848,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,ELECTRONICS AND COMMUNICATION ENGINEERING,BTech,OS,ST,Gender-Neutral,951,NIT,31,112
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,EWS,Gender-Neutral,3436,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,OBC-NCL,Female-only (including Supernumerary),15689,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,OBC-NCL,Gender-Neutral,10020,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,OPEN,Female-only (including Supernumerary),32144,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,OPEN,Gender-Neutral,22303,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,SC,Female-only (including Supernumerary),8649,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,SC,Gender-Neutral,5238,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,HS,ST,Gender-Neutral,22035,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,EWS,Female-only (including Supernumerary),3729,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,EWS,Gender-Neutral,2167,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,OBC-NCL,Female-only (including Supernumerary),11092,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,OBC-NCL,Gender-Neutral,6256,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,OBC-NCL (PwD),Gender-Neutral,555,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,OPEN,Female-only (including Supernumerary),26474,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,OPEN,Gender-Neutral,15383,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,OPEN (PwD),Gender-Neutral,1067,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,SC,Female-only (including Supernumerary),5507,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,SC,Gender-Neutral,3585,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,ST,Female-only (including Supernumerary),2709,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INDUSTRIAL INTERNET OF THINGS,BTech,OS,ST,Gender-Neutral,1486,NIT,31,84
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,EWS,Female-only (including Supernumerary),2620,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,EWS,Gender-Neutral,1700,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,OBC-NCL,Female-only (including Supernumerary),9558,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,OBC-NCL,Gender-Neutral,3841,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,OBC-NCL (PwD),Gender-Neutral,601,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,OPEN,Female-only (including Supernumerary),15195,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,OPEN,Gender-Neutral,10716,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,OPEN (PwD),Gender-Neutral,688,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,SC,Female-only (including Supernumerary),4213,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,SC,Gender-Neutral,2303,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,HS,ST,Gender-Neutral,5508,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,EWS,Gender-Neutral,1261,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,OBC-NCL,Female-only (including Supernumerary),7083,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,OBC-NCL,Gender-Neutral,2619,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,OPEN,Female-only (including Supernumerary),16151,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,OPEN,Gender-Neutral,8320,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,SC,Female-only (including Supernumerary),3052,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,SC,Gender-Neutral,1651,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,SC (PwD),Gender-Neutral,91,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,ST,Female-only (including Supernumerary),1258,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,INFORMATION TECHNOLOGY,BTech,OS,ST,Gender-Neutral,807,NIT,31,96
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,EWS,Gender-Neutral,1816,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,OBC-NCL,Female-only (including Supernumerary),9463,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,OBC-NCL,Gender-Neutral,6057,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,OPEN,Female-only (including Supernumerary),18214,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,OPEN,Gender-Neutral,12556,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,OPEN (PwD),Gender-Neutral,1099,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,SC,Female-only (including Supernumerary),4337,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,SC,Gender-Neutral,3365,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,ST,Female-only (including Supernumerary),6783,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,HS,ST,Gender-Neutral,11773,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,EWS,Female-only (including Supernumerary),2436,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,EWS,Gender-Neutral,1266,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),6742,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,OBC-NCL,Gender-Neutral,3170,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,OBC-NCL (PwD),Gender-Neutral,275,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,OPEN,Female-only (including Supernumerary),15414,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,OPEN,Gender-Neutral,8890,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,SC,Female-only (including Supernumerary),3282,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,SC,Gender-Neutral,1648,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,SC (PwD),Gender-Neutral,86,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,ST,Female-only (including Supernumerary),1640,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MATHEMATICS AND COMPUTING,BTech,OS,ST,Gender-Neutral,777,NIT,31,55
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),6132,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,EWS,Gender-Neutral,3899,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,OBC-NCL,Female-only (including Supernumerary),17351,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,OBC-NCL,Gender-Neutral,10673,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),38178,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,26077,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),8130,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,SC,Gender-Neutral,5465,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,HS,ST,Gender-Neutral,20512,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),5524,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,EWS,Gender-Neutral,3289,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),15229,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,8238,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,OBC-NCL (PwD),Gender-Neutral,718,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),37422,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,OPEN,Gender-Neutral,22039,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,OPEN (PwD),Female-only (including Supernumerary),2112,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),6850,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,SC,Gender-Neutral,4234,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,BTech,OS,ST,Gender-Neutral,1776,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MECHANICAL ENGINEERING,Dual Degree (MTech/MS),OS,OPEN (PwD),Gender-Neutral,1890,NIT,31,111
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,EWS,Female-only (including Supernumerary),4472,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,EWS,Gender-Neutral,2789,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,OBC-NCL,Female-only (including Supernumerary),14608,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,OBC-NCL,Gender-Neutral,9148,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),27799,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,OPEN,Gender-Neutral,20029,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,OPEN (PwD),Gender-Neutral,1808,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),6823,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,SC,Gender-Neutral,3746,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,HS,ST,Gender-Neutral,12502,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),3266,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,EWS,Gender-Neutral,1737,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),9453,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,4507,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),22721,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,OPEN,Gender-Neutral,12299,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),4966,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,SC,Gender-Neutral,2815,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,ST,Female-only (including Supernumerary),2337,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,ST,Gender-Neutral,1309,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,MICROELECTRONICS AND VLSI ENGINEERING,BTech,OS,ST (PwD),Gender-Neutral,56,NIT,31,77
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,EWS,Gender-Neutral,5838,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,OBC-NCL,Female-only (including Supernumerary),20479,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,OBC-NCL,Gender-Neutral,14799,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,OPEN,Female-only (including Supernumerary),53974,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,OPEN,Gender-Neutral,39700,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,SC,Female-only (including Supernumerary),9432,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,HS,SC,Gender-Neutral,7353,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,EWS,Female-only (including Supernumerary),7521,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,EWS,Gender-Neutral,4948,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,OBC-NCL,Female-only (including Supernumerary),19141,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,OBC-NCL,Gender-Neutral,12297,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,OPEN,Female-only (including Supernumerary),48958,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,OPEN,Gender-Neutral,34542,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,OPEN (PwD),Gender-Neutral,2147,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,SC,Female-only (including Supernumerary),9066,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,SC,Gender-Neutral,6250,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,PRODUCTION AND INDUSTRIAL ENGINEERING,BTech,OS,ST,Gender-Neutral,2660,NIT,31,129
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,EWS,Female-only (including Supernumerary),4529,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,EWS,Gender-Neutral,2788,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,OBC-NCL,Female-only (including Supernumerary),12661,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,OBC-NCL,Gender-Neutral,8411,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,OPEN,Female-only (including Supernumerary),23061,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,OPEN,Gender-Neutral,18035,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,SC,Female-only (including Supernumerary),6102,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,SC,Gender-Neutral,4018,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,HS,ST,Gender-Neutral,9494,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,EWS,Gender-Neutral,1621,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,OBC-NCL,Female-only (including Supernumerary),9259,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,OBC-NCL,Gender-Neutral,3580,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,OBC-NCL (PwD),Gender-Neutral,466,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,OPEN,Female-only (including Supernumerary),17256,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,OPEN,Gender-Neutral,11967,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,OPEN (PwD),Gender-Neutral,754,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,SC,Female-only (including Supernumerary),4083,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,SC,Gender-Neutral,2117,NIT,31,70
"National Institute of Technology, Kurukshetra",HARYANA,ROBOTICS AND AUTOMATION,BTech,OS,ST,Gender-Neutral,1052,NIT,31,70
