Institute,Academic-Program-Name,Quota,Seat-Type,Gender,Round-1-Opening-Rank,Round-1-Closing-Rank,Round-2-Opening-Rank,Round-2-Closing-Rank,Round-3-Opening-Rank,Round-3-Closing-Rank,Round-4-Opening-Rank,Round-4-Closing-Rank,Round-5-Opening-Rank,Round-5-Closing-Rank,Opening-Rank,Closing-Rank,State,StateId,InstituteId,Type,Id
National Institute of Technology Durgapur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4136.0,4136.0,4353.0,4353.0,4353.0,4353.0,4353.0,4353.0,4353.0,4353.0,4136.0,4353.0,West Bengal,6,130,NIT,130FHST
National Institute of Technology Durgapur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2241.0,2275.0,2660.0,2844.0,2660.0,2844.0,2660.0,2844.0,2660.0,2844.0,2241.0,2844.0,West Bengal,6,130,NIT,130MHST
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,EWS,Gender-Neutral,79380.0,79380.0,90020.0,90020.0,,,,,,,79380.0,90020.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Female-only (including Supernumerary),53497.0,53497.0,175020.0,175020.0,221362.0,221362.0,221362.0,221362.0,221362.0,221362.0,53497.0,221362.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Gender-Neutral,65336.0,65730.0,70298.0,77760.0,88700.0,106312.0,105446.0,119242.0,105446.0,138934.0,65336.0,138934.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Female-only (including Supernumerary),104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,104222.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Gender-Neutral,50452.0,77723.0,50452.0,77723.0,50452.0,77723.0,50452.0,77723.0,50452.0,83278.0,50452.0,83278.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,SC,Gender-Neutral,10577.0,17128.0,10577.0,42688.0,10577.0,44269.0,10577.0,55000.0,10577.0,55000.0,10577.0,55000.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",GO,ST,Gender-Neutral,8234.0,8234.0,13278.0,13278.0,13278.0,13278.0,13278.0,13278.0,13278.0,13278.0,8234.0,13278.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,39186.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,674299.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,89452.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,22654.0,22654.0,50206.0,50206.0,50206.0,50206.0,50206.0,50206.0,50206.0,50206.0,22654.0,50206.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6239.0,6378.0,6933.0,7142.0,6933.0,7142.0,6933.0,7142.0,7434.0,7475.0,6239.0,7475.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,16071.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12020.0,12538.0,12995.0,13744.0,12995.0,13744.0,12995.0,13744.0,12995.0,14663.0,12020.0,14663.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),42628.0,43947.0,44634.0,45117.0,46045.0,47344.0,46045.0,48672.0,48672.0,52955.0,42628.0,52955.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11013.0,36894.0,31179.0,41698.0,31179.0,41929.0,31179.0,41929.0,40468.0,44014.0,11013.0,44014.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7445.0,7445.0,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,8058.0,7445.0,8058.0,Goa,18,131,NIT,131FHSC
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,3758.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,316.0,316.0,316.0,316.0,316.0,316.0,,,,,316.0,316.0,Goa,18,131,NIT,131MHSCP
National Institute of Technology Goa,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1911.0,1911.0,2138.0,2138.0,2138.0,2138.0,2138.0,2138.0,2138.0,2138.0,1911.0,2138.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,EWS,Gender-Neutral,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Female-only (including Supernumerary),24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,24550.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Gender-Neutral,12370.0,22662.0,12370.0,22662.0,12370.0,22662.0,12370.0,22662.0,12370.0,22662.0,12370.0,22662.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Female-only (including Supernumerary),37084.0,38936.0,37084.0,38936.0,37084.0,38936.0,37084.0,38936.0,37084.0,38936.0,37084.0,38936.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Gender-Neutral,7705.0,24962.0,7705.0,27417.0,7705.0,27417.0,7705.0,27417.0,7705.0,27417.0,7705.0,27417.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,SC,Female-only (including Supernumerary),2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0,Goa,18,131,NIT,131FHSC
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,SC,Gender-Neutral,4853.0,9679.0,4853.0,9679.0,4853.0,9679.0,4853.0,9679.0,4853.0,9679.0,4853.0,9679.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",GO,ST,Gender-Neutral,2941.0,4273.0,2941.0,4273.0,2941.0,4273.0,2941.0,4273.0,2941.0,4273.0,2941.0,4273.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,8961.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,23454.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22250.0,34858.0,22250.0,34858.0,22250.0,34858.0,22250.0,34858.0,22250.0,34858.0,22250.0,34858.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,3143.0,Goa,18,131,NIT,131FHE
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1638.0,1642.0,1691.0,1733.0,1691.0,1845.0,1691.0,1845.0,1924.0,1929.0,1638.0,1929.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3533.0,4143.0,3783.0,4746.0,3783.0,4746.0,3783.0,4746.0,3783.0,4746.0,3533.0,4746.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,13339.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,7914.0,10973.0,7914.0,11384.0,7914.0,11384.0,7914.0,11384.0,7914.0,12511.0,7914.0,12511.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),411.0,411.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,411.0,420.0,Goa,18,131,NIT,131FHOP
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,3243.0,Goa,18,131,NIT,131FHSC
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1830.0,2234.0,1830.0,2445.0,1830.0,2445.0,1830.0,2445.0,2234.0,2782.0,1830.0,2782.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,EWS,Female-only (including Supernumerary),24335.0,24335.0,,,,,,,,,24335.0,24335.0,Goa,18,131,NIT,131FHE
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,EWS,Gender-Neutral,21983.0,21983.0,25843.0,25843.0,25843.0,25843.0,25843.0,25843.0,25843.0,25843.0,21983.0,25843.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Female-only (including Supernumerary),35142.0,35142.0,63399.0,63399.0,63399.0,63399.0,63399.0,63399.0,63399.0,63399.0,35142.0,63399.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Gender-Neutral,26608.0,35702.0,26608.0,65730.0,26608.0,65730.0,26608.0,65730.0,26608.0,65730.0,26608.0,65730.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Female-only (including Supernumerary),99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,99933.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Gender-Neutral,37814.0,54163.0,38525.0,58308.0,38525.0,58308.0,38525.0,58308.0,47017.0,64325.0,37814.0,64325.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,SC,Female-only (including Supernumerary),32521.0,32521.0,42641.0,42641.0,42641.0,42641.0,42641.0,42641.0,42641.0,42641.0,32521.0,42641.0,Goa,18,131,NIT,131FHSC
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,SC,Gender-Neutral,17137.0,30479.0,18622.0,34483.0,18622.0,34483.0,18622.0,34483.0,18622.0,34483.0,17137.0,34483.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",GO,ST,Gender-Neutral,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,9418.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,23815.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,31653.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,67170.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,41968.0,41968.0,41968.0,41968.0,41968.0,41968.0,46614.0,46614.0,46614.0,46614.0,41968.0,46614.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,3139.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3374.0,3388.0,3388.0,3465.0,3388.0,3465.0,3388.0,3465.0,4013.0,4154.0,3374.0,4154.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8626.0,10889.0,10889.0,11162.0,11162.0,14718.0,11162.0,14718.0,11162.0,14902.0,8626.0,14902.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6424.0,7746.0,6794.0,7790.0,6794.0,7888.0,6794.0,7888.0,6954.0,8251.0,6424.0,8251.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,641.0,641.0,589.0,589.0,766.0,766.0,766.0,766.0,766.0,766.0,589.0,766.0,Goa,18,131,NIT,131MHONP
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),23892.0,24488.0,26478.0,26968.0,26478.0,26968.0,26478.0,26968.0,26478.0,26968.0,23892.0,26968.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,16470.0,20666.0,17714.0,21466.0,17714.0,21466.0,17714.0,21466.0,17714.0,23326.0,16470.0,23326.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,6334.0,Goa,18,131,NIT,131FHSC
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4164.0,4302.0,4164.0,4601.0,4164.0,4601.0,4164.0,4601.0,4164.0,4601.0,4164.0,4601.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,52.0,52.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,52.0,83.0,Goa,18,131,NIT,131MHSTP
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,EWS,Gender-Neutral,10463.0,16914.0,21983.0,24335.0,21983.0,24335.0,21983.0,24335.0,21983.0,24335.0,10463.0,24335.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,OBC-NCL,Gender-Neutral,30818.0,47128.0,30818.0,54193.0,30818.0,54193.0,30818.0,54193.0,30818.0,54193.0,30818.0,54193.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Female-only (including Supernumerary),47556.0,77244.0,47556.0,77244.0,47556.0,77244.0,47556.0,77244.0,47556.0,77244.0,47556.0,77244.0,Goa,18,131,NIT,131FHO
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,OPEN,Gender-Neutral,22186.0,37622.0,22186.0,37814.0,22186.0,37814.0,22186.0,37814.0,22186.0,37814.0,22186.0,37814.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,SC,Female-only (including Supernumerary),26197.0,26197.0,32521.0,32521.0,32521.0,32521.0,32521.0,32521.0,32521.0,32521.0,26197.0,32521.0,Goa,18,131,NIT,131FHSC
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,SC,Gender-Neutral,12472.0,16039.0,12472.0,16039.0,12472.0,16039.0,12472.0,16039.0,12472.0,16039.0,12472.0,16039.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",GO,ST,Gender-Neutral,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,5463.0,Goa,18,131,NIT,131MHST
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,34941.0,Goa,18,131,NIT,131MHON
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,35548.0,40779.0,35548.0,40779.0,35548.0,40779.0,35548.0,41968.0,35548.0,41968.0,35548.0,41968.0,Goa,18,131,NIT,131MHO
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,14472.0,Goa,18,131,NIT,131MHSC
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),20438.0,20438.0,,,,,,,,,20438.0,20438.0,Goa,18,131,NIT,131FHST
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2654.0,2708.0,2654.0,2708.0,2654.0,2708.0,2654.0,2708.0,2654.0,2877.0,2654.0,2877.0,Goa,18,131,NIT,131MHE
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,10317.0,Goa,18,131,NIT,131FHON
National Institute of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5847.0,6292.0,6094.0,6621.0,6094.0,6777.0,6094.0,6777.0,6094.0,6777.0,5847.0,6777.0,Goa,18,131,NIT,131MHON
