Institute,AcademicProgramName,Quota,SeatType,Gender,OpeningRank,ClosingRank,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,State,StateId,InstituteId,Type,Id
Indian Institute of Technology Guwahati,DATA SCIENCE AND ARTIFICIAL INTELLIGENCE (BTech),AI,OPEN (PwD),Gender-Neutral,67,67,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3308
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),867,855,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3309
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,245,311,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3310
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),443,448,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3311
Indian Institute of Technology Guwahati,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,118,169,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3312
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),741,825,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3313
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,266,285,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3314
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2099,2556,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3315
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,686,815,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3316
Indian Institute of Technology Guwahati,ELECTRONICS AND COMMUNICATION ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,54,54,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3317
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4863,5148,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3318
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1413,1764,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3319
Indian Institute of Technology Guwahati,ELECTRONICS AND COMMUNICATION ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,104,104,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3320
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),983,1289,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3321
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,148,463,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3322
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),589,597,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3323
Indian Institute of Technology Guwahati,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,182,245,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3324
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),758,813,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3325
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,345,364,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3326
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2663,3071,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3327
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,807,953,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3328
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5381,5548,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3329
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1934,2068,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3330
Indian Institute of Technology Guwahati,ELECTRONICS AND ELECTRICAL ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,147,147,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3331
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1255,1258,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3332
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,352,587,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3333
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),683,655,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3334
Indian Institute of Technology Guwahati,"Electronics and Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,156,329,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3335
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1174,981,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3336
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6346,6558,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3337
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2466,2741,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3338
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11994,12401,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3339
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4761,5718,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3340
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3212,3001,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3341
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1550,1569,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3342
Indian Institute of Technology Guwahati,"Energy Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,764,721,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3343
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2234,2245,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3344
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1180,1266,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3345
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6468,7095,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3346
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2572,3370,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3347
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11828,13550,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3348
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4468,5929,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3349
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3320,3469,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3350
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1636,2128,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3351
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1690,1772,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3352
Indian Institute of Technology Guwahati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1149,1141,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3353
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),474,542,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3354
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,146,190,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3355
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1858,2045,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3356
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,452,524,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3357
Indian Institute of Technology Guwahati,MATHEMATICS AND COMPUTING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,32,32,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3358
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2755,3890,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3359
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,740,1124,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3360
Indian Institute of Technology Guwahati,MATHEMATICS AND COMPUTING (BTech),AI,OPEN (PwD),Gender-Neutral,54,54,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3361
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),907,908,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3362
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,212,314,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3363
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),580,489,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3364
Indian Institute of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,133,188,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3365
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1655,1916,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3366
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,647,845,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3367
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5215,5722,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3368
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1820,2166,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3369
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8789,11950,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3370
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3782,4297,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3371
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1841,2555,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3372
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,664,1242,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3373
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1385,1333,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3374
Indian Institute of Technology Guwahati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,440,658,0,0,0,0,0,0,0,0,0,0,Assam,16,116,IIT,116P3375
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),367,445,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3376
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,105,184,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3377
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1039,1089,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3378
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,309,426,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3379
Indian Institute of Technology Hyderabad,ARTIFICIAL INTELLIGENCE (BTech),AI,OBC-NCL (PwD),Female-only (including Supernumerary),117,117,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3380
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2160,2727,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3381
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,690,913,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3382
Indian Institute of Technology Hyderabad,ARTIFICIAL INTELLIGENCE (BTech),AI,OPEN (PwD),Gender-Neutral,65,65,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3383
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),819,712,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3384
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,199,285,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3385
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),149,313,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3386
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,72,159,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3387
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2692,2398,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3388
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1564,1497,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3389
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5321,5993,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3390
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3670,3838,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3391
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13324,14457,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3392
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4950,7995,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3393
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2346,2211,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3394
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),957,1225,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3395
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,961,1027,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3396
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2573,2515,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3397
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1380,1356,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3398
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6457,6368,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3399
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3378,3767,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3400
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10333,11747,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3401
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5421,8193,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3402
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2079,2071,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3403
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1109,1179,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3404
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,872,866,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3405
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1715,1771,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3406
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,930,973,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3407
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4379,4775,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3408
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2158,2516,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3409
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10003,11037,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3410
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4432,5425,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3411
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2507,2177,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3412
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1211,1499,0,0,0,0,0,0,0,0,0,0,Telangana,7,106,IIT,106P3413
