Institute,AcademicProgramName,Quota,SeatType,Gender,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,Round6OpeningRank,Round6ClosingRank,OpeningRank,ClosingRank,State,StateId,InstituteId,Type,Id
Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,10902.0,13766.0,13167.0,14299.0,13167.0,14299.0,13167.0,14316.0,13167.0,14316.0,13167.0,14316.0,10902.0,14316.0,Madhya Pradesh,5,125,NIT,125MIO
Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Female-only (including Supernumerary),4027.0,4027.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,5245.0,4027.0,5245.0,Madhya Pradesh,5,125,NIT,125FHSC
Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,2912.0,2943.0,2912.0,3413.0,2912.0,3413.0,2912.0,3413.0,2912.0,3413.0,2912.0,3413.0,2912.0,3413.0,Madhya Pradesh,5,125,NIT,125MISC
Maulana Azad National Institute of Technology Bhopal,"Mathematics and Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,744.0,Madhya Pradesh,5,125,NIT,125MIST
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),6577.0,6577.0,7255.0,7255.0,7255.0,7255.0,7605.0,7605.0,7605.0,7605.0,7605.0,7605.0,6577.0,7605.0,Madhya Pradesh,5,125,NIT,125FIE
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,4523.0,4648.0,4636.0,5079.0,4636.0,5079.0,4636.0,5079.0,4636.0,5079.0,4645.0,5494.0,4523.0,5494.0,Madhya Pradesh,5,125,NIT,125MIE
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,Madhya Pradesh,5,125,NIT,125MIEP
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),17171.0,21435.0,17404.0,22328.0,17404.0,22328.0,17404.0,22328.0,17404.0,22328.0,17404.0,22328.0,17171.0,22328.0,Madhya Pradesh,5,125,NIT,125FION
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,8600.0,10924.0,9317.0,12154.0,9317.0,12154.0,9317.0,12186.0,9317.0,12186.0,9317.0,12186.0,8600.0,12186.0,Madhya Pradesh,5,125,NIT,125MION
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,1154.0,1154.0,1154.0,1154.0,1154.0,1154.0,1310.0,1310.0,1310.0,1310.0,1310.0,1310.0,1154.0,1310.0,Madhya Pradesh,5,125,NIT,125MIONP
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),36403.0,44629.0,42076.0,50150.0,42076.0,50150.0,42076.0,51741.0,42076.0,51741.0,42076.0,51883.0,36403.0,51883.0,Madhya Pradesh,5,125,NIT,125FIO
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22945.0,31264.0,22945.0,33181.0,22945.0,33181.0,22945.0,33181.0,22945.0,33181.0,22945.0,33605.0,22945.0,33605.0,Madhya Pradesh,5,125,NIT,125MIO
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,807.0,1682.0,807.0,2061.0,807.0,2061.0,807.0,2715.0,807.0,2715.0,807.0,2715.0,807.0,2715.0,Madhya Pradesh,5,125,NIT,125MIOP
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8142.0,9677.0,9677.0,12335.0,9677.0,12335.0,9677.0,12335.0,9677.0,12335.0,9677.0,12335.0,8142.0,12335.0,Madhya Pradesh,5,125,NIT,125FHSC
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4167.0,5703.0,5121.0,6215.0,5121.0,6215.0,5121.0,6468.0,5121.0,6585.0,5121.0,6585.0,4167.0,6585.0,Madhya Pradesh,5,125,NIT,125MISC
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,Madhya Pradesh,5,125,NIT,125FIST
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2059.0,2660.0,2059.0,2765.0,2059.0,2765.0,2059.0,2765.0,2059.0,2848.0,2059.0,2848.0,2059.0,2848.0,Madhya Pradesh,5,125,NIT,125MIST
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5791.0,5791.0,6640.0,6640.0,6640.0,6640.0,6678.0,6678.0,6678.0,6678.0,6678.0,6678.0,5791.0,6678.0,Madhya Pradesh,5,125,NIT,125FIE
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3564.0,4006.0,3810.0,4183.0,3810.0,4183.0,3810.0,4188.0,3810.0,4188.0,3810.0,4188.0,3564.0,4188.0,Madhya Pradesh,5,125,NIT,125MIE
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13476.0,16428.0,16064.0,18300.0,16064.0,18300.0,16064.0,18509.0,16064.0,18509.0,16064.0,18868.0,13476.0,18868.0,Madhya Pradesh,5,125,NIT,125FION
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6851.0,8723.0,7449.0,9131.0,7449.0,9131.0,7449.0,9131.0,7449.0,9249.0,7449.0,9249.0,6851.0,9249.0,Madhya Pradesh,5,125,NIT,125MION
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,806.0,806.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,839.0,806.0,839.0,Madhya Pradesh,5,125,NIT,125MIONP
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),33767.0,41699.0,33767.0,45325.0,33767.0,45325.0,33767.0,45716.0,33767.0,45716.0,33767.0,45716.0,33767.0,45716.0,Madhya Pradesh,5,125,NIT,125FIO
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18342.0,25728.0,18342.0,27283.0,18342.0,27283.0,18342.0,27416.0,18342.0,27416.0,18342.0,27582.0,18342.0,27582.0,Madhya Pradesh,5,125,NIT,125MIO
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1651.0,1695.0,1933.0,1945.0,1933.0,1945.0,1933.0,1945.0,1933.0,1945.0,1933.0,1945.0,1651.0,1945.0,Madhya Pradesh,5,125,NIT,125MIOP
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7058.0,7166.0,7166.0,7224.0,7166.0,7224.0,7166.0,7224.0,7166.0,7224.0,7166.0,7224.0,7058.0,7224.0,Madhya Pradesh,5,125,NIT,125FHSC
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4174.0,5044.0,4174.0,5669.0,4174.0,5669.0,4174.0,5669.0,4174.0,5669.0,4174.0,5669.0,4174.0,5669.0,Madhya Pradesh,5,125,NIT,125MISC
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,343.0,343.0,,,,,,,,,,,343.0,343.0,Madhya Pradesh,5,125,NIT,125MISCP
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2508.0,2508.0,3211.0,3211.0,3211.0,3211.0,3211.0,3211.0,3211.0,3211.0,3211.0,3211.0,2508.0,3211.0,Madhya Pradesh,5,125,NIT,125FIST
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1517.0,2035.0,1517.0,2035.0,1517.0,2035.0,1517.0,2035.0,1517.0,2035.0,1517.0,2035.0,1517.0,2035.0,Madhya Pradesh,5,125,NIT,125MIST
Maulana Azad National Institute of Technology Bhopal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,98.0,98.0,,,,,,,,,,,98.0,98.0,Madhya Pradesh,5,125,NIT,125MISTP
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,EWS,Female-only (including Supernumerary),248.0,248.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,951.0,248.0,951.0,Madhya Pradesh,5,125,NIT,125FIE
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,EWS,Gender-Neutral,300.0,316.0,300.0,654.0,300.0,654.0,300.0,654.0,300.0,654.0,300.0,654.0,300.0,654.0,Madhya Pradesh,5,125,NIT,125MIE
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OBC-NCL,Female-only (including Supernumerary),826.0,826.0,826.0,826.0,826.0,826.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,826.0,1364.0,Madhya Pradesh,5,125,NIT,125FION
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OBC-NCL,Gender-Neutral,708.0,1561.0,1118.0,2027.0,1118.0,2027.0,1118.0,2285.0,1118.0,2333.0,1118.0,2436.0,708.0,2436.0,Madhya Pradesh,5,125,NIT,125MION
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OPEN,Female-only (including Supernumerary),519.0,823.0,841.0,843.0,841.0,843.0,841.0,843.0,841.0,843.0,841.0,843.0,519.0,843.0,Madhya Pradesh,5,125,NIT,125FIO
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,OPEN,Gender-Neutral,132.0,1741.0,132.0,2515.0,132.0,2515.0,132.0,2659.0,132.0,2659.0,132.0,2659.0,132.0,2659.0,Madhya Pradesh,5,125,NIT,125MIO
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,SC,Female-only (including Supernumerary),198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,Madhya Pradesh,5,125,NIT,125FHSC
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,SC,Gender-Neutral,127.0,135.0,246.0,273.0,246.0,273.0,246.0,273.0,246.0,273.0,246.0,273.0,127.0,273.0,Madhya Pradesh,5,125,NIT,125MISC
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",HS,ST,Gender-Neutral,315.0,425.0,315.0,425.0,315.0,425.0,315.0,425.0,315.0,425.0,315.0,425.0,315.0,425.0,Madhya Pradesh,5,125,NIT,125MIST
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,EWS,Gender-Neutral,79.0,89.0,79.0,91.0,79.0,91.0,79.0,154.0,79.0,154.0,154.0,180.0,79.0,180.0,Madhya Pradesh,5,125,NIT,125MIE
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OBC-NCL,Female-only (including Supernumerary),165.0,174.0,174.0,223.0,174.0,223.0,174.0,403.0,174.0,413.0,174.0,413.0,165.0,413.0,Madhya Pradesh,5,125,NIT,125FION
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OBC-NCL,Gender-Neutral,122.0,204.0,170.0,291.0,170.0,291.0,170.0,317.0,253.0,343.0,253.0,343.0,122.0,343.0,Madhya Pradesh,5,125,NIT,125MION
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OPEN,Female-only (including Supernumerary),499.0,535.0,535.0,562.0,535.0,562.0,535.0,562.0,535.0,562.0,535.0,562.0,499.0,562.0,Madhya Pradesh,5,125,NIT,125FIO
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,OPEN,Gender-Neutral,114.0,342.0,114.0,546.0,114.0,546.0,114.0,566.0,114.0,572.0,114.0,574.0,114.0,574.0,Madhya Pradesh,5,125,NIT,125MIO
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,SC,Female-only (including Supernumerary),82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,Madhya Pradesh,5,125,NIT,125FHSC
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,SC,Gender-Neutral,26.0,50.0,50.0,121.0,50.0,121.0,50.0,121.0,50.0,121.0,50.0,121.0,26.0,121.0,Madhya Pradesh,5,125,NIT,125MISC
Maulana Azad National Institute of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,ST,Gender-Neutral,33.0,41.0,44.0,55.0,44.0,55.0,44.0,55.0,44.0,55.0,44.0,55.0,33.0,55.0,Madhya Pradesh,5,125,NIT,125MIST
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,292.0,321.0,371.0,377.0,371.0,377.0,394.0,406.0,415.0,430.0,430.0,478.0,292.0,478.0,Mizoram,31,191,GFTI,191MIE
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,905.0,962.0,1070.0,1119.0,1070.0,1119.0,1092.0,1135.0,1106.0,1203.0,1203.0,1251.0,905.0,1251.0,Mizoram,31,191,GFTI,191MIO
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,233.0,241.0,308.0,322.0,308.0,322.0,327.0,344.0,344.0,355.0,344.0,355.0,233.0,355.0,Mizoram,31,191,GFTI,191MISC
"Mizoram University, Aizawl","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,9.0,53.0,128.0,131.0,128.0,131.0,172.0,174.0,172.0,177.0,172.0,184.0,9.0,184.0,Mizoram,31,191,GFTI,191MIST
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12366.0,12433.0,13060.0,13155.0,13060.0,13155.0,13467.0,13776.0,15255.0,15318.0,15659.0,15788.0,12366.0,15788.0,Mizoram,31,191,GFTI,191MIE
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,64858.0,76781.0,69669.0,88182.0,69669.0,88182.0,69669.0,94196.0,69669.0,97098.0,69669.0,101166.0,64858.0,101166.0,Mizoram,31,191,GFTI,191MIO
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3550.0,3550.0,,,,,,,,,,,3550.0,3550.0,Mizoram,31,191,GFTI,191MIOP
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11488.0,12707.0,13371.0,14353.0,13371.0,14353.0,14618.0,15154.0,14618.0,15426.0,14618.0,15507.0,11488.0,15507.0,Mizoram,31,191,GFTI,191MISC
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5083.0,5724.0,5083.0,6269.0,5083.0,6269.0,5083.0,6468.0,5083.0,6669.0,5083.0,6669.0,5083.0,6669.0,Mizoram,31,191,GFTI,191MIST
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9441.0,9687.0,11069.0,11098.0,11069.0,11098.0,11121.0,11163.0,11121.0,11313.0,11121.0,11313.0,9441.0,11313.0,Mizoram,31,191,GFTI,191MIE
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,34482.0,60031.0,58376.0,65396.0,58376.0,65396.0,58376.0,69519.0,58376.0,70898.0,58376.0,71766.0,34482.0,71766.0,Mizoram,31,191,GFTI,191MIO
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,4239.0,4239.0,,,,,,,,,,,4239.0,4239.0,Mizoram,31,191,GFTI,191MIOP
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10543.0,11012.0,11604.0,12569.0,11604.0,12569.0,11604.0,12721.0,11604.0,12721.0,12698.0,12775.0,10543.0,12775.0,Mizoram,31,191,GFTI,191MISC
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5157.0,5666.0,5157.0,6568.0,5157.0,6568.0,5157.0,6623.0,5157.0,6623.0,5157.0,6624.0,5157.0,6624.0,Mizoram,31,191,GFTI,191MIST
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10354.0,10509.0,11170.0,11983.0,11170.0,11983.0,11983.0,12647.0,12901.0,13315.0,12901.0,13693.0,10354.0,13693.0,Mizoram,31,191,GFTI,191MIE
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,37501.0,67224.0,72218.0,78281.0,72218.0,78281.0,72487.0,82336.0,72487.0,86406.0,72487.0,87655.0,37501.0,87655.0,Mizoram,31,191,GFTI,191MIO
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3966.0,3966.0,,,,,,,,,,,3966.0,3966.0,Mizoram,31,191,GFTI,191MIOP
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9693.0,11848.0,9693.0,12570.0,9693.0,12570.0,9693.0,13072.0,9693.0,13072.0,11984.0,13103.0,9693.0,13103.0,Mizoram,31,191,GFTI,191MISC
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4385.0,5488.0,4992.0,6058.0,4992.0,6058.0,6170.0,6536.0,6170.0,6841.0,6170.0,6950.0,4385.0,6950.0,Mizoram,31,191,GFTI,191MIST
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9738.0,9970.0,11208.0,11687.0,11208.0,11687.0,11868.0,11994.0,12187.0,12447.0,12187.0,12447.0,9738.0,12447.0,Mizoram,31,191,GFTI,191MIE
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,53616.0,67177.0,67177.0,73543.0,67177.0,73543.0,67177.0,80160.0,67177.0,80792.0,67177.0,81072.0,53616.0,81072.0,Mizoram,31,191,GFTI,191MIO
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12003.0,12556.0,12998.0,13094.0,12998.0,13094.0,12998.0,13245.0,12998.0,13245.0,12998.0,13245.0,12003.0,13245.0,Mizoram,31,191,GFTI,191MISC
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5141.0,6075.0,6464.0,6609.0,6464.0,6609.0,6493.0,6838.0,6493.0,6876.0,6493.0,6876.0,5141.0,6876.0,Mizoram,31,191,GFTI,191MIST
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9376.0,9423.0,10149.0,10741.0,10149.0,10741.0,10741.0,11830.0,10741.0,12374.0,10741.0,12374.0,9376.0,12374.0,Mizoram,31,191,GFTI,191MIE
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,58787.0,64832.0,59616.0,69519.0,59616.0,69519.0,59616.0,73665.0,59616.0,73686.0,59616.0,75533.0,58787.0,75533.0,Mizoram,31,191,GFTI,191MIO
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2645.0,2645.0,3505.0,3505.0,3505.0,3505.0,,,,,,,2645.0,3505.0,Mizoram,31,191,GFTI,191MIOP
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11604.0,11720.0,11728.0,12631.0,11728.0,12631.0,11728.0,12631.0,11728.0,12631.0,11728.0,12631.0,11604.0,12631.0,Mizoram,31,191,GFTI,191MISC
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5398.0,5929.0,5933.0,6497.0,5933.0,6497.0,5933.0,6777.0,5933.0,6901.0,5933.0,6901.0,5398.0,6901.0,Mizoram,31,191,GFTI,191MIST
Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),6098.0,6098.0,7018.0,7018.0,7018.0,7018.0,7018.0,7018.0,7018.0,7018.0,7018.0,7018.0,6098.0,7018.0,Uttar Pradesh,9,126,NIT,126FIE
Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,5031.0,5152.0,5031.0,5240.0,5031.0,5240.0,5031.0,5240.0,5031.0,5240.0,5031.0,5240.0,5031.0,5240.0,Uttar Pradesh,9,126,NIT,126MIE
Motilal Nehru National Institute of Technology Allahabad,"Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,10169.0,12894.0,11200.0,13765.0,11200.0,13765.0,11200.0,13765.0,11200.0,13765.0,11200.0,13765.0,10169.0,13765.0,Uttar Pradesh,9,126,NIT,126MION
